,data,count
2663,"('chec', 'k')",2663
2664,"('coo', 'king_')",2664
2665,"('sen', 'se_')",2665
2666,"('pu', 'tting_')",2666
2667,"('sp', 'end_')",2667
2668,"('op', 'ening_')",2668
2669,"('dead', 'line_')",2669
2670,"('eu', 'ro')",2670
2671,"('lo', 'gy_')",2671
2672,"('me', 'ans_')",2672
2673,"('fu', 'ture_')",2673
2674,"('str', 'ange_')",2674
2675,"('medi', 'cal_')",2675
2676,"('corpor', 'ate_')",2676
2677,"('un', 'fortunately_')",2677
2678,"('se', 'ts_')",2678
2679,"('as', 'sign')",2679
2680,"('ar', 'm_')",2680
2681,"('pr', 'acti')",2681
2682,"('natur', 'al_')",2682
2683,"('st', 'ant_')",2683
2684,"('new', 'ly_')",2684
2685,"('vo', 'lu')",2685
2686,"('au', 'toma')",2686
2687,"('coun', 'tries_')",2687
2688,"('vi', 'ces_')",2688
2689,"('se', 'cre')",2689
2690,"('ste', 'w_')",2690
2691,"('langu', 'age_')",2691
2692,"('qu', 'e_')",2692
2693,"('f', 'oot_')",2693
2694,"('termin', 'al_')",2694
2695,"('neigh', 'bor')",2695
2696,"('b', 'al')",2696
2697,"('discoun', 'ted_')",2697
2698,"('tu', 'e')",2698
2699,"('tue', 'sday_')",2699
2700,"('opini', 'on_')",2700
2701,"('consi', 'dering_')",2701
2702,"('conta', 'cted_')",2702
2703,"('uni', 'ty_')",2703
2704,"('d', 'ates_')",2704
2705,"('ter', 'i')",2705
2706,"('sp', 'ea')",2706
2707,"('gradu', 'ate_')",2707
2708,"('pi', 'ec')",2708
2709,"('c', 'ks_')",2709
2710,"('l', 'd')",2710
2711,"('lun', 'ch')",2711
2712,"('er', 'ship_')",2712
2713,"('sa', 'tis')",2713
2714,"('ci', 'g')",2714
2715,"('cig', 'are')",2715
2716,"('consul', 'tation_')",2716
2717,"('so', 'cc')",2717
2718,"('socc', 'er_')",2718
2719,"('ac', 'tors_')",2719
2720,"('mu', 'sic_')",2720
2721,"('pic', 'k')",2721
2722,"('h', 'y')",2722
2723,"('appro', 'val_')",2723
2724,"('focu', 's_')",2724
2725,"('for', 'get_')",2725
2726,"('seri', 'ous_')",2726
2727,"('cere', 'mon')",2727
2728,"('high', 'er_')",2728
2729,"('per', 'cent_')",2729
2730,"('piec', 'es_')",2730
2731,"('pack', 'ag')",2731
2732,"('ch', 'i_')",2732
2733,"('gy', 'm_')",2733
2734,"('tem', 'per')",2734
2735,"('per', 'fu')",2735
2736,"('r', 'at')",2736
2737,"('fla', 'v')",2737
2738,"('thur', 'sday_')",2738
2739,"('organi', 'ze_')",2739
2740,"('t', 'w')",2740
2741,"('fur', 'ther_')",2741
2742,"('d', 'aughter_')",2742
2743,"('af', 't_')",2743
2744,"('r', 'ound_')",2744
2745,"('ca', 'ses_')",2745
2746,"('finan', 'cial_')",2746
2747,"('lunch', 'time_')",2747
2748,"('kim', 'chi_')",2748
2749,"('t', 'ari')",2749
2750,"('de', 'fec')",2750
2751,"('bo', 'x')",2751
2752,"('speci', 'fic_')",2752
2753,"('no', 'te_')",2753
2754,"('lie', 'f_')",2754
2755,"('sh', 'e')",2755
2756,"('be', 'came_')",2756
2757,"('f', 'air_')",2757
2758,"('gr', 'ad')",2758
2759,"('me', 'mor')",2759
2760,"('n', 'y_')",2760
2761,"('begin', 'ning_')",2761
2762,"('sur', 'ger')",2762
2763,"('gu', 'e')",2763
2764,"('s', 'lightly_')",2764
2765,"('de', 'lay_')",2765
2766,"('b', 'le')",2766
2767,"('jo', 'ined_')",2767
2768,"('pac', 'ked_')",2768
2769,"('contin', 'u')",2769
2770,"('si', 'zes_')",2770
2771,"('se', 'l')",2771
2772,"('n', 'al_')",2772
2773,"('disa', 'p')",2773
2774,"('ag', 'ain')",2774
2775,"('again', 'st_')",2775
2776,"('now', 'ad')",2776
2777,"('nowad', 'ays_')",2777
2778,"('it', 'self_')",2778
2779,"('ta', 'in')",2779
2780,"('be', 'sides_')",2780
2781,"('travel', 'er_')",2781
2782,"('volu', 'me_')",2782
2783,"('in', 'vi')",2783
2784,"('per', 's_')",2784
2785,"('pre', 's')",2785
2786,"('re', 'lief_')",2786
2787,"('vi', 'r')",2787
2788,"('te', 'ach')",2788
2789,"('announce', 'ment_')",2789
2790,"('re', 'duce_')",2790
2791,"('a', 'si')",2791
2792,"('a.', 'm._')",2792
2793,"('elec', 'tr')",2793
2794,"('electr', 'on')",2794
2795,"('n', 'ur')",2795
2796,"('sh', 'ri')",2796
2797,"('mal', 'e_')",2797
2798,"('quanti', 'ty_')",2798
2799,"('mil', 'lion_')",2799
2800,"('b', 'right_')",2800
2801,"('develo', 'pment_')",2801
2802,"('e', 'ding_')",2802
2803,"('ke', 'y')",2803
2804,"('pro', 'of_')",2804
2805,"('invo', 'ice_')",2805
2806,"('y', 'c')",2806
2807,"('h', 'ic')",2807
2808,"('necess', 'ary_')",2808
2809,"('r', 'ai')",2809
2810,"('promo', 'tional_')",2810
2811,"('bi', 'lity_')",2811
2812,"('a', 'w_')",2812
2813,"('y', 'ers_')",2813
2814,"('poli', 'cy_')",2814
2815,"('respon', 'si')",2815
2816,"('ex', 'ci')",2816
2817,"('surger', 'y_')",2817
2818,"('list', 'en_')",2818
2819,"('acce', 'pt_')",2819
2820,"('in', 'du')",2820
2821,"('pla', 'ying_')",2821
2822,"('gla', 'sses_')",2822
2823,"('boy', 'friend_')",2823
2824,"('p', 'ink_')",2824
2825,"('at', 'mo')",2825
2826,"('atmo', 'sp')",2826
2827,"('pp', 'er_')",2827
2828,"('sh', 'ou')",2828
2829,"('sh', 'ot_')",2829
2830,"('trans', 'fer')",2830
2831,"('re', 'move_')",2831
2832,"('im', 'migr')",2832
2833,"('coo', 'ked_')",2833
2834,"('postp', 'one_')",2834
2835,"('bott', 'om_')",2835
2836,"('provi', 'ded_')",2836
2837,"('b', 'on')",2837
2838,"('ab', 'i')",2838
2839,"('s', 'a_')",2839
2840,"('gi', 'ven_')",2840
2841,"('ceremon', 'y_')",2841
2842,"('mo', 'bile_')",2842
2843,"('de', 'c')",2843
2844,"('s', 'on_')",2844
2845,"('memb', 'ership_')",2845
2846,"('ou', 'gh')",2846
2847,"('of', 'fer')",2847
2848,"('ren', 'tal_')",2848
2849,"('b', 'er')",2849
2850,"('b', 'ar')",2850
2851,"('sy', 'mp')",2851
2852,"('ba', 'sement_')",2852
2853,"('neighbor', 'hood_')",2853
2854,"('un', 'k_')",2854
2855,"('tifi', 'cation_')",2855
2856,"('ad', 'just_')",2856
2857,"('t', 'ings_')",2857
2858,"('sol', 've_')",2858
2859,"('l', 'ately_')",2859
2860,"('mar', 'ried_')",2860
2861,"('d', 'ome')",2861
2862,"('wat', 'ched_')",2862
2863,"('ord', 'ering_')",2863
2864,"('cance', 'l')",2864
2865,"('ti', 'ght_')",2865
2866,"('ca', 'st_')",2866
2867,"('vari', 'ety_')",2867
2868,"('e', 'g')",2868
2869,"('atmosp', 'here_')",2869
2870,"('phy', 'sical_')",2870
2871,"('vege', 'tables_')",2871
2872,"('m', 'm_')",2872
2873,"('chec', 'ks_')",2873
2874,"('i', 'ty_')",2874
2875,"('d', 'ai')",2875
2876,"('y', 'o')",2876
2877,"('fau', 'lt_')",2877
2878,"('cal', 'cu')",2878
2879,"('au', 'di')",2879
2880,"('equi', 'pment_')",2880
2881,"('stu', 'ff_')",2881
2882,"('ph', 'ar')",2882
2883,"('se', 'p')",2883
2884,"('holi', 'days_')",2884
2885,"('fre', 'e')",2885
2886,"('re', 'place_')",2886
2887,"('laun', 'dry_')",2887
2888,"('li', 'qui')",2888
2889,"('sp', 'r')",2889
2890,"('to', 'i')",2890
2891,"('sha', 'pe_')",2891
2892,"('issu', 'es_')",2892
2893,"('tic', 'ally_')",2893
2894,"('s', 'low_')",2894
2895,"('z', 'ation_')",2895
2896,"('err', 'or_')",2896
2897,"('fl', 'ow')",2897
2898,"('phar', 'mac')",2898
2899,"('disap', 'poin')",2899
2900,"('prepar', 'ing_')",2900
2901,"('str', 'ate')",2901
2902,"('n', 'on_')",2902
2903,"('stand', 'ard_')",2903
2904,"('c', 'ture_')",2904
2905,"('c', 'ro')",2905
2906,"('th', 'ird_')",2906
2907,"('cen', 'tr')",2907
2908,"('re', 'sident_')",2908
2909,"('immigr', 'ation_')",2909
2910,"('ve', 'hic')",2910
2911,"('avo', 'id_')",2911
2912,"('di', 'stance_')",2912
2913,"('th', 'ous')",2913
2914,"('e', 'mb')",2914
2915,"('h', 'ong_')",2915
2916,"('str', 'y_')",2916
2917,"('assign', 'ment_')",2917
2918,"('ag', 'ency_')",2918
2919,"('stru', 'ction_')",2919
2920,"('temper', 'ature_')",2920
2921,"('sn', 'ack_')",2921
2922,"('con', 'duc')",2922
2923,"('allergi', 'c_')",2923
2924,"('sha', 'me_')",2924
2925,"('ll', 'er_')",2925
2926,"('sme', 'lls_')",2926
2927,"('the', 'ater_')",2927
2928,"('o', 's_')",2928
2929,"('wor', 'ds_')",2929
2930,"('thous', 'and_')",2930
2931,"('dai', 'ly_')",2931
2932,"('dr', 'aw_')",2932
2933,"('al', 'y')",2933
2934,"('jec', 'ts_')",2934
2935,"('en', 'ding_')",2935
2936,"('ge', 'st_')",2936
2937,"('wor', 'se_')",2937
2938,"('cele', 'br')",2938
2939,"('sal', 'ty_')",2939
2940,"('rou', 'te_')",2940
2941,"('ni', 'ghts_')",2941
2942,"('e', 'ar_')",2942
2943,"('p', 'at')",2943
2944,"('go', 'ti')",2944
2945,"('on', 'om')",2945
2946,"('wed', 'ding_')",2946
2947,"('v', 'ate_')",2947
2948,"('air', 'line_')",2948
2949,"('hu', 'ge_')",2949
2950,"('de', 'cre')",2950
2951,"('b', 'ly_')",2951
2952,"('as', 'ons_')",2952
2953,"('touri', 'st_')",2953
2954,"('mb', 'ers_')",2954
2955,"('s', 'al_')",2955
2956,"('dome', 'stic_')",2956
2957,"('ser', 've_')",2957
2958,"('gu', 'e_')",2958
2959,"('lo', 'bby_')",2959
2960,"('re', 'duc')",2960
2961,"('ne', 'goti')",2961
2962,"('limi', 'ted_')",2962
2963,"('assi', 'stant_')",2963
2964,"('s', 'is_')",2964
2965,"('je', 'ju_')",2965
2966,"('kn', 'own_')",2966
2967,"('mee', 'tings_')",2967
2968,"('hi', 're_')",2968
2969,"('s', 'y_')",2969
2970,"('in', 'convenient_')",2970
2971,"('ci', 'es_')",2971
2972,"('k', 'new_')",2972
2973,"('confu', 'sed_')",2973
2974,"('har', 'der_')",2974
2975,"('teach', 'er_')",2975
2976,"('ail', 's_')",2976
2977,"('pic', '_')",2977
2978,"('ha', 'te_')",2978
2979,"('batter', 'y_')",2979
2980,"('cont', 'ents_')",2980
2981,"('e', 'sti')",2981
2982,"('gue', 'sts_')",2982
2983,"('un', '_')",2983
2984,"('tech', 'no')",2984
2985,"('ex', 'plan')",2985
2986,"('practi', 'ce_')",2986
2987,"('tow', 'els_')",2987
2988,"('gr', 'ab_')",2988
2989,"('ex', 'a')",2989
2990,"('foun', 'dation_')",2990
2991,"('exp', 'ir')",2991
2992,"('spe', 'ed_')",2992
2993,"('ev', 'ents_')",2993
2994,"('ser', 'vices_')",2994
2995,"('perfu', 'me_')",2995
2996,"('ste', 'st_')",2996
2997,"('ac', 'ting_')",2997
2998,"('or', 'ange_')",2998
2999,"('mon', 'i')",2999
3000,"('stat', 'us_')",3000
3001,"('ca', 'tions_')",3001
3002,"('a', 'li')",3002
3003,"('tra', 'di')",3003
3004,"('fun', 'ction_')",3004
3005,"('or', 'd_')",3005
3006,"('studi', 'ed_')",3006
3007,"('conne', 'ct_')",3007
3008,"('tr', 'u')",3008
3009,"('stu', 'ck_')",3009
3010,"('ho', 'l')",3010
3011,"('consi', 'der_')",3011
3012,"('mo', 'i')",3012
3013,"('se', 'ason')",3013
3014,"('cancel', 'lation_')",3014
3015,"('m', 'oun')",3015
3016,"('fi', 'ci')",3016
3017,"('sou', 'ven')",3017
3018,"('ca', 'f')",3018
3019,"('compli', 'cated_')",3019
3020,"('im', 'pre')",3020
3021,"('i', 'do')",3021
3022,"('vie', 't')",3022
3023,"('di', 'an_')",3023
3024,"('disp', 'layed_')",3024
3025,"('bro', 'ke_')",3025
3026,"('exi', 'sting_')",3026
3027,"('fi', 'c')",3027
3028,"('opini', 'ons_')",3028
3029,"('proce', 'd')",3029
3030,"('proced', 'ure_')",3030
3031,"('h', 'i_')",3031
3032,"('proce', 'ssed_')",3032
3033,"('qui', 'et_')",3033
3034,"('cle', 'ar')",3034
3035,"('pro', 'po')",3035
3036,"('in', 'es_')",3036
3037,"('so', 'cial_')",3037
3038,"('wh', 'en')",3038
3039,"('when', 'ever_')",3039
3040,"('arri', 'val_')",3040
3041,"('k', 'ong_')",3041
3042,"('di', 'r')",3042
3043,"('wi', 'fe_')",3043
3044,"('sel', 'ves_')",3044
3045,"('lea', 'ves_')",3045
3046,"('be', 'fore')",3046
3047,"('before', 'hand_')",3047
3048,"('s', 'low')",3048
3049,"('pur', 'pose_')",3049
3050,"('ec', 'onom')",3050
3051,"('cer', 'tain_')",3051
3052,"('st', 'age_')",3052
3053,"('fa', 'stest_')",3053
3054,"('ne', 'ck_')",3054
3055,"('ne', 'are')",3055
3056,"('neare', 'st_')",3056
3057,"('m', 'on_')",3057
3058,"('ca', 'b')",3058
3059,"('j', 'ac')",3059
3060,"('c', 'm_')",3060
3061,"('acce', 'p')",3061
3062,"('in', 't_')",3062
3063,"('tem', 'por')",3063
3064,"('per', 'fect_')",3064
3065,"('w', 'ow_')",3065
3066,"('an', 'aly')",3066
3067,"('con', 'fi')",3067
3068,"('under', 'standing_')",3068
3069,"('bro', 'ther_')",3069
3070,"('ca', 'b_')",3070
3071,"('o', 'thers_')",3071
3072,"('as', 'se')",3072
3073,"('esti', 'm')",3073
3074,"('bro', 'ch')",3074
3075,"('in', 'g')",3075
3076,"('sof', 't_')",3076
3077,"('cho', 'col')",3077
3078,"('g', 'ni')",3078
3079,"('consum', 'ers_')",3079
3080,"('le', 'gs_')",3080
3081,"('pas', 's')",3081
3082,"('slow', 'ly_')",3082
3083,"('han', 'ds_')",3083
3084,"('install', 'ed_')",3084
3085,"('lar', 'ger_')",3085
3086,"('sun', 'day_')",3086
3087,"('dram', 'as_')",3087
3088,"('visi', 'ted_')",3088
3089,"('conne', 'cted_')",3089
3090,"('o', 'l')",3090
3091,"('commerci', 'al_')",3091
3092,"('au', 'g')",3092
3093,"('sen', 'ding_')",3093
3094,"('tur', 'ning_')",3094
3095,"('co', 'de_')",3095
3096,"('s', '._')",3096
3097,"('ver', 'sion_')",3097
3098,"('t', 'on_')",3098
3099,"('comp', 'en')",3099
3100,"('compen', 's')",3100
3101,"('mi', 'ss_')",3101
3102,"('th', 'y_')",3102
3103,"('t', 'ter_')",3103
3104,"('d', 'ly_')",3104
3105,"('expir', 'ation_')",3105
3106,"('pi', 'lls_')",3106
3107,"('smo', 'king_')",3107
3108,"('offi', 'cial_')",3108
3109,"('clean', 'ed_')",3109
3110,"('in', 'de')",3110
3111,"('ru', 'sh_')",3111
3112,"('ai', 'red_')",3112
3113,"('r', 'an')",3113
3114,"('bl', 'ood_')",3114
3115,"('cau', 'ght_')",3115
3116,"('ham', 'burger_')",3116
3117,"('e', 'scal')",3117
3118,"('po', 'c')",3118
3119,"('colle', 'ct_')",3119
3120,"('tradi', 'tional_')",3120
3121,"('ck', 'y_')",3121
3122,"('inclu', 'de_')",3122
3123,"('discu', 'ss_')",3123
3124,"('dir', 'ty_')",3124
3125,"('lar', 'ly_')",3125
3126,"('americ', 'an')",3126
3127,"('con', 'struction_')",3127
3128,"('regu', 'lations_')",3128
3129,"('sep', 'te')",3129
3130,"('septe', 'mber_')",3130
3131,"('gir', 'l')",3131
3132,"('g', 'ang')",3132
3133,"('be', 'll_')",3133
3134,"('hi', 'story_')",3134
3135,"('ta', 'g_')",3135
3136,"('f', 'at_')",3136
3137,"('ex', 'ten')",3137
3138,"('back', 'ground_')",3138
3139,"('aug', 'ust_')",3139
3140,"('parti', 'cular_')",3140
3141,"('promo', 'te_')",3141
3142,"('teri', 'a_')",3142
3143,"('te', 'ams_')",3143
3144,"('flow', 'ers_')",3144
3145,"('sa', 'mple_')",3145
3146,"('bran', 'ch_')",3146
3147,"('d', 'n_')",3147
3148,"('g', 'n')",3148
3149,"('activi', 'ties_')",3149
3150,"('no', 'ise_')",3150
3151,"('le', 'ts_')",3151
3152,"('ef', 'fect_')",3152
3153,"('ar', 'ti')",3153
3154,"('recei', 'ving_')",3154
3155,"('qu', 'o')",3155
3156,"('no', 'se_')",3156
3157,"('contro', 'l_')",3157
3158,"('i', 'ly_')",3158
3159,"('dr', 'unk_')",3159
3160,"('fri', 'es_')",3160
3161,"('be', 'gin_')",3161
3162,"('mar', 'k_')",3162
3163,"('origin', 'ally_')",3163
3164,"('sa', 've_')",3164
3165,"('por', 't')",3165
3166,"('r', 'ain_')",3166
3167,"('lea', 'd_')",3167
3168,"('coo', 'per')",3168
3169,"('dr', 'aft_')",3169
3170,"('pla', 'stic_')",3170
3171,"('infor', 'm_')",3171
3172,"('o', 'ce')",3172
3173,"('oce', 'an_')",3173
3174,"('chocol', 'ate_')",3174
3175,"('pharmac', 'y_')",3175
3176,"('dr', 'u')",3176
3177,"('lo', 'ad')",3177
3178,"('swi', 'tch_')",3178
3179,"('wa', 'st')",3179
3180,"('girl', 'friend_')",3180
3181,"('bott', 'les_')",3181
3182,"('celebri', 'ties_')",3182
3183,"('blan', 'ket_')",3183
3184,"('call', 's_')",3184
3185,"('sal', 'on_')",3185
3186,"('escal', 'ator_')",3186
3187,"('moni', 'tor_')",3187
3188,"('st', 'am')",3188
3189,"('f', 'act_')",3189
3190,"('in', 'stru')",3190
3191,"('sam', 'ples_')",3191
3192,"('direc', 'tor_')",3192
3193,"('intro', 'duce_')",3193
3194,"('over', 'all_')",3194
3195,"('di', 'dn_')",3195
3196,"('st', 'ate_')",3196
3197,"('bi', 'lls_')",3197
3198,"('su', 'f')",3198
3199,"('condi', 'tions_')",3199
3200,"('u', 'ses_')",3200
3201,"('d', 'less_')",3201
3202,"('re', 'fri')",3202
3203,"('refri', 'ger')",3203
3204,"('re', 'mo')",3204
3205,"('l', 'ength_')",3205
3206,"('bo', 'at_')",3206
3207,"('symp', 'tom')",3207
3208,"('symptom', 's_')",3208
3209,"('cir', 'cu')",3209
3210,"('tre', 'at_')",3210
3211,"('rec', 'ord_')",3211
3212,"('p', 'an')",3212
3213,"('c', 'ked_')",3213
3214,"('ssi', 'on')",3214
3215,"('propo', 'sal_')",3215
3216,"('ver', 's')",3216
3217,"('indu', 'stry_')",3217
3218,"('packag', 'ing_')",3218
3219,"('solu', 'tion_')",3219
3220,"('as', 'es_')",3220
3221,"('tt', 'es_')",3221
3222,"('pri', 'vate_')",3222
3223,"('supp', 'lies_')",3223
3224,"('il', 'ed_')",3224
3225,"('musc', 'les_')",3225
3226,"('al', 'ty_')",3226
3227,"('requi', 'red_')",3227
3228,"('wa', 'shing_')",3228
3229,"('de', 'pu')",3229
3230,"('sub', 'mitted_')",3230
3231,"('an', 'ta')",3231
3232,"('h', 'ow')",3232
3233,"('how', 'ever_')",3233
3234,"('deci', 'sion_')",3234
3235,"('enjo', 'yed_')",3235
3236,"('tr', 'ac')",3236
3237,"('di', 'stri')",3237
3238,"('ex', 'press_')",3238
3239,"('c', 'ra')",3239
3240,"('b', 'loc')",3240
3241,"('hol', 'ding_')",3241
3242,"('men', 'us_')",3242
3243,"('confir', 'mation_')",3243
3244,"('tast', 'y_')",3244
3245,"('lear', 'ning_')",3245
3246,"('strate', 'gy_')",3246
3247,"('wast', 'e_')",3247
3248,"('cont', 'ent_')",3248
3249,"('recommen', 'ded_')",3249
3250,"('r', 'an_')",3250
3251,"('o', 'in')",3251
3252,"('oin', 'tment_')",3252
3253,"('pen', 'ci')",3253
3254,"('toi', 'let_')",3254
3255,"('pas', 'sen')",3255
3256,"('depu', 'ty_')",3256
3257,"('box', 'es_')",3257
3258,"('cle', 'ar_')",3258
3259,"('li', 'd_')",3259
3260,"('abi', 'lity_')",3260
3261,"('rec', 'ord')",3261
3262,"('gr', 'and')",3262
3263,"('c', 'ing_')",3263
3264,"('li', 'kes_')",3264
3265,"('re', 'asons_')",3265
3266,"('lu', 'cky_')",3266
3267,"('ca', 'used_')",3267
3268,"('terri', 'ble_')",3268
3269,"('a.', 'm_')",3269
3270,"('supp', 'or')",3270
3271,"('stic', 'ks_')",3271
3272,"('alle', 'y_')",3272
3273,"('pro', 'fit_')",3273
3274,"('pe', 'st_')",3274
3275,"('ate', 'st_')",3275
3276,"('cigare', 'ttes_')",3276
3277,"('a', 'verage_')",3277
3278,"('bu', 'yer_')",3278
3279,"('faci', 'lities_')",3279
3280,"('em', 'ents_')",3280
3281,"('enter', 'ed_')",3281
3282,"('hospita', 'lized_')",3282
3283,"('p', 'air_')",3283
3284,"('work', 'out_')",3284
3285,"('t', 'te_')",3285
3286,"('inspec', 'tion_')",3286
3287,"('sugge', 'st_')",3287
3288,"('n', 'a_')",3288
3289,"('cli', 'ents_')",3289
3290,"('ce', 'o_')",3290
3291,"('st', 'ates_')",3291
3292,"('t', 'ough_')",3292
3293,"('ec', 'u')",3293
3294,"('gu', 'ys_')",3294
3295,"('par', 't')",3295
3296,"('par', 'tment_')",3296
3297,"('intere', 'st_')",3297
3298,"('li', 'ke')",3298
3299,"('o', 'o_')",3299
3300,"('inve', 'st')",3300
3301,"('u', 'mb')",3301
3302,"('wa', 'ke_')",3302
3303,"('po', 'or_')",3303
3304,"('fre', 'qu')",3304
3305,"('saf', 'ety_')",3305
3306,"('ver', 'i')",3306
3307,"('uni', 'que_')",3307
3308,"('re', 'turned_')",3308
3309,"('wrapp', 'ed_')",3309
3310,"('wi', 'de_')",3310
3311,"('mb', 'ap_')",3311
3312,"('rep', 'aired_')",3312
3313,"('gang', 'nam_')",3313
3314,"('regar', 'dless_')",3314
3315,"('shi', 'on_')",3315
3316,"('scar', 'ed_')",3316
3317,"('li', 'e_')",3317
3318,"('mi', 'r')",3318
3319,"('fre', 'sh')",3319
3320,"('sp', 'ot_')",3320
3321,"('stor', 'age_')",3321
3322,"('sc', 'rat')",3322
3323,"('be', 'an_')",3323
3324,"('man', 'age_')",3324
3325,"('ssi', 've_')",3325
3326,"('s', 'ks_')",3326
3327,"('gi', 'f')",3327
3328,"('w', 'et_')",3328
3329,"('appro', 'pri')",3329
3330,"('pro', 'gre')",3330
3331,"('che', 'on_')",3331
3332,"('r', 'ange_')",3332
3333,"('up', 'set_')",3333
3334,"('s', 'an_')",3334
3335,"('ar', 'ies_')",3335
3336,"('reco', 'gni')",3336
3337,"('s', 'or')",3337
3338,"('lo', 'tion_')",3338
3339,"('head', 'ache_')",3339
3340,"('sh', 'owing_')",3340
3341,"('r', 'ow_')",3341
3342,"('person', 'ally_')",3342
3343,"('se', 'tt')",3343
3344,"('sh', 'ar')",3344
3345,"('le', 'g_')",3345
3346,"('musc', 'le_')",3346
3347,"('ad', 'mini')",3347
3348,"('disa', 'pp')",3348
3349,"('ar', 't')",3349
3350,"('pas', 'sing_')",3350
3351,"('co', 'tton_')",3351
3352,"('w', 'are')",3352
3353,"('sur', 've')",3353
3354,"('he', 'at_')",3354
3355,"('le', 'ss')",3355
3356,"('ac', 'ts_')",3356
3357,"('d', 'ong_')",3357
3358,"('lear', 'ned_')",3358
3359,"('la', 'w_')",3359
3360,"('sa', 'd_')",3360
3361,"('ex', 'ecu')",3361
3362,"('techno', 'logy_')",3362
3363,"('oc', 'to')",3363
3364,"('broch', 'ure_')",3364
3365,"('like', 'ly_')",3365
3366,"('your', 's_')",3366
3367,"('han', 'g_')",3367
3368,"('l', 'at')",3368
3369,"('hon', 'e')",3369
3370,"('ar', 'tic')",3370
3371,"('sear', 'ched_')",3371
3372,"('clo', 'se')",3372
3373,"('celebri', 'ty_')",3373
3374,"('qu', 'it_')",3374
3375,"('se', 'v')",3375
3376,"('sev', 'ere_')",3376
3377,"('b', 'and')",3377
3378,"('ne', 'a')",3378
3379,"('g', 'ri')",3379
3380,"('par', 'ce')",3380
3381,"('hair', 'style_')",3381
3382,"('sta', 'tion')",3382
3383,"('progr', 'ams_')",3383
3384,"('bi', 'gge')",3384
3385,"('bigge', 'st_')",3385
3386,"('medi', 'a_')",3386
3387,"('ri', 'es_')",3387
3388,"('ev', 'alu')",3388
3389,"('f', 'ail')",3389
3390,"('gu', 'y_')",3390
3391,"('he', 'y_')",3391
3392,"('p', 'al')",3392
3393,"('fil', 'm_')",3393
3394,"('oper', 'ation_')",3394
3395,"('atu', 'res_')",3395
3396,"('e', 'di')",3396
3397,"('au', 'th')",3397
3398,"('tr', 'ade_')",3398
3399,"('noti', 'fy_')",3399
3400,"('explan', 'ation_')",3400
3401,"('shri', 'mp_')",3401
3402,"('co', 'at_')",3402
3403,"('elec', 'tri')",3403
3404,"('exa', 'min')",3404
3405,"('or', 'ies_')",3405
3406,"('laun', 'ch_')",3406
3407,"('hu', 'man_')",3407
3408,"('th', 'or')",3408
3409,"('in', 'di')",3409
3410,"('conta', 'in')",3410
3411,"('me', 'an')",3411
3412,"('l', 'ac')",3412
3413,"('exerci', 'sing_')",3413
3414,"('at', 'en_')",3414
3415,"('no', 'te')",3415
3416,"('hu', 's')",3416
3417,"('su', 'sp')",3417
3418,"('parce', 'l_')",3418
3419,"('re', 'lease_')",3419
3420,"('re', 'li')",3420
3421,"('ef', 'for')",3421
3422,"('uni', 'ted_')",3422
3423,"('ti', 'vely_')",3423
3424,"('ma', 'th_')",3424
3425,"('fi', 'er_')",3425
3426,"('l', 'oun')",3426
3427,"('s', 'and')",3427
3428,"('oper', 'ating_')",3428
3429,"('he', 'art_')",3429
3430,"('sele', 'ct_')",3430
3431,"('se', 'lls_')",3431
3432,"('vehic', 'le_')",3432
3433,"('l', 'atest_')",3433
3434,"('re', 'ma')",3434
3435,"('st', 'ate')",3435
3436,"('state', 'ment_')",3436
3437,"('on', 'i')",3437
3438,"('form', 'ed_')",3438
3439,"('agre', 'ement_')",3439
3440,"('dischar', 'ged_')",3440
3441,"('inde', 'ed_')",3441
3442,"('e', 'aten_')",3442
3443,"('yo', 'g')",3443
3444,"('stop', 'ped_')",3444
3445,"('bab', 'ies_')",3445
3446,"('yc', 'le_')",3446
3447,"('exerci', 'ses_')",3447
3448,"('o', 'ily_')",3448
3449,"('op', 'port')",3449
3450,"('su', 'its_')",3450
3451,"('euro', 'pe_')",3451
3452,"('s', 'mar')",3452
3453,"('bor', 'ing_')",3453
3454,"('s', 'ong_')",3454
3455,"('profe', 'ssion')",3455
3456,"('si', 'ster_')",3456
3457,"('bow', 'l_')",3457
3458,"('mou', 'th_')",3458
3459,"('un', 'a_')",3459
3460,"('d', 'ding_')",3460
3461,"('sli', 'pp')",3461
3462,"('b', 'all')",3462
3463,"('ma', 'xi')",3463
3464,"('u', 'sage_')",3464
3465,"('du', 'st_')",3465
3466,"('in', 'ten')",3466
3467,"('foreig', 'ners_')",3467
3468,"('r', 'ings_')",3468
3469,"('sen', 'si')",3469
3470,"('pow', 'der_')",3470
3471,"('pro', 'hibi')",3471
3472,"('hus', 'band_')",3472
3473,"('sti', 'r_')",3473
3474,"('jac', 'ket_')",3474
3475,"('too', 'th')",3475
3476,"('t', 'at')",3476
3477,"('f', 'ro')",3477
3478,"('up', 'date_')",3478
3479,"('charac', 'ter_')",3479
3480,"('gif', 'ts_')",3480
3481,"('te', 'ach_')",3481
3482,"('gr', 'ate')",3482
3483,"('grate', 'ful_')",3483
3484,"('atten', 'dance_')",3484
3485,"('por', 'tion_')",3485
3486,"('hel', 'ped_')",3486
3487,"('c', 'ru')",3487
3488,"('to', 'pic_')",3488
3489,"('nu', 'mbers_')",3489
